"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.763099458E0,1.044423345E1,3.235380488E0,-7.187982202E-2,1.093411478E1
2.773177458E0,1.115734116E1,-1.878159435E0,-5.080348642E0,1.240256775E1
2.783256458E0,1.314912266E1,-9.255422001E0,-4.754532430E0,1.676806017E1
2.793334458E0,1.751406681E1,-1.073090606E1,-1.369974268E0,2.058571618E1
2.803413458E0,2.347637204E1,-8.281561217E0,-4.665237261E0,2.532762798E1
2.813491458E0,2.859564443E1,-9.475321748E0,-3.826852663E0,3.036671539E1
2.823570458E0,3.052105068E1,-9.200219023E0,3.447113721E0,3.206339280E1
2.833649458E0,2.902276248E1,-7.479448945E0,7.598391252E0,3.091922457E1
2.843727458E0,2.677557459E1,-7.556719900E0,6.906898359E0,2.866601918E1
2.853806458E0,2.582132303E1,-8.129044783E0,5.057852649E0,2.753913517E1
2.863884458E0,2.441583248E1,-7.877605739E0,2.818015882E0,2.580950913E1
2.873963458E0,2.258148375E1,-7.319591331E0,3.596525869E-1,2.374087563E1
2.884041458E0,2.015247786E1,-6.850390282E0,-1.530592751E0,2.133993733E1
2.894120458E0,1.681504270E1,-6.643660803E0,-4.011402776E0,1.851959077E1
2.904198458E0,1.241677294E1,-5.845184914E0,-6.275566299E0,1.509056557E1
2.914277458E0,7.722935191E0,-4.542701256E0,-6.774208664E0,1.123253158E1
2.924355458E0,2.487071078E0,-3.001088111E0,-5.221419736E0,6.515771363E0
2.934434458E0,-1.682212953E0,-1.607836078E0,-4.124744912E0,4.735873506E0
2.944512458E0,-4.156145337E0,-4.210454276E-1,-4.315144579E0,6.005938399E0
2.954591708E0,-7.013513566E0,1.230686867E-1,-3.510462456E0,7.843969983E0
2.964669708E0,-9.287978128E0,-4.576469511E-2,-2.811902618E0,9.704402529E0
2.974748708E0,-1.094631047E1,-4.924296981E-1,-2.583821447E0,1.125790092E1
2.984826708E0,-1.137455353E1,-1.120464806E0,-3.704128085E0,1.201484391E1
2.994905708E0,-1.203287750E1,-1.643848786E0,-3.931784749E0,1.276523839E1
3.004983708E0,-1.230872341E1,-1.454989568E0,-3.860495496E0,1.298172146E1
3.015062708E0,-1.138735191E1,-1.268858076E0,-4.090807965E0,1.216620295E1
3.025140708E0,-1.172618052E1,-6.148867661E-1,-3.906158742E0,1.237495339E1
3.035219708E0,-1.169179304E1,4.620844030E-1,-4.723919917E0,1.261851679E1
3.045297708E0,-1.017140354E1,8.152106202E-1,-5.353136455E0,1.152293748E1
3.055376708E0,-8.107848042E0,5.340276673E-1,-7.069066207E0,1.077005490E1
3.065454708E0,-6.469388634E0,1.819633631E0,-8.869929691E0,1.112832910E1
3.075533708E0,-5.950475727E0,3.516175770E0,-8.883023946E0,1.125521070E1
3.085611708E0,-6.006585608E0,4.129017180E0,-9.864009562E0,1.226484970E1
3.095690708E0,-5.127566078E0,5.791584658E0,-9.623321208E0,1.234676872E1
3.105768708E0,-3.819686608E0,8.297388461E0,-8.511331065E0,1.248516790E1
3.115847708E0,-2.351084722E0,9.790542805E0,-9.423773865E0,1.379093331E1
3.125925708E0,-1.123113302E0,1.084625291E1,-1.010537327E1,1.486678024E1
3.136004708E0,-1.630858612E-1,1.165183083E1,-1.002402213E1,1.537116711E1
3.146082708E0,3.332836908E-1,1.248587650E1,-9.565879916E0,1.573258557E1
3.156161708E0,4.722462791E-1,1.336099652E1,-8.627593008E0,1.591146146E1
3.166240708E0,5.041141891E-1,1.370933621E1,-7.279694025E0,1.553042097E1
3.176318708E0,4.763247120E-1,1.335507329E1,-5.212609736E0,1.434420330E1
3.186396708E0,-2.064593375E-2,1.165276405E1,-2.842613364E0,1.199448986E1
3.196475708E0,-5.450540543E-2,8.687549188E0,-9.493352222E-1,8.739434712E0
3.206554708E0,2.146933866E-1,5.851316305E0,1.471281080E0,6.037272875E0
3.216632708E0,4.098711061E-1,3.311984275E0,3.780080493E0,5.042444119E0
