"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.488319500E0,-6.442688785E-1,5.674996879E-1,-7.992362609E0,8.038345499E0
2.498400500E0,-7.347130986E-1,8.365291299E-1,-7.269516361E0,7.354281233E0
2.508482500E0,-7.986354449E-1,1.021193702E0,-6.210741143E0,6.344600909E0
2.518564292E0,-5.945041763E-1,1.132168519E0,-4.593200149E0,4.767885106E0
2.528646292E0,-4.953073322E-1,1.046209772E0,-1.894351691E0,2.220011840E0
2.538728292E0,-9.231530716E-1,1.053612931E0,2.344081512E0,2.730756294E0
2.548809292E0,-1.105009884E0,1.333176132E0,7.625607117E0,7.819737166E0
2.558891292E0,-6.298983228E-1,1.378530499E0,1.409825440E1,1.417948855E1
2.568972292E0,-5.087729582E-1,1.027734178E0,2.184324237E1,2.187332450E1
2.579054292E0,7.002973375E-1,5.999672299E-1,2.959345073E1,2.960781490E1
2.589135292E0,4.203451651E0,-1.188030260E0,3.715334859E1,3.740924662E1
2.599217292E0,8.360355957E0,-4.192303349E0,4.205393277E1,4.308136744E1
2.609299292E0,1.176371847E1,-5.600276041E0,4.290103995E1,4.483578251E1
2.619380292E0,1.377532321E1,-5.628288297E0,3.974862356E1,4.244278777E1
2.629462292E0,1.358089042E1,-5.567597122E0,3.313256454E1,3.623817815E1
2.639543292E0,1.111982074E1,-4.400287056E0,2.640130601E1,2.898347631E1
2.649625292E0,8.075661458E0,-2.296774029E0,2.137516574E1,2.296495568E1
2.659706292E0,5.145733961E0,-5.002690601E-1,1.597631692E1,1.679200850E1
2.669788292E0,2.775649297E0,1.546327462E0,1.090048818E1,1.135411820E1
2.679870292E0,1.233647020E0,3.386105920E0,6.587486018E0,7.508832819E0
2.689951292E0,4.006076548E-1,4.180421222E0,2.969743527E0,5.143518709E0
2.700033292E0,6.593408078E-2,4.042746483E0,2.459262890E-1,4.050756247E0
2.710114292E0,-3.832034174E-1,3.166294758E0,-2.055343080E0,3.794298687E0
2.720196292E0,-5.941510776E-1,2.139439635E0,-4.186118749E0,4.738544886E0
2.730277292E0,-9.658515599E-1,1.341131269E0,-6.304878391E0,6.517897962E0
2.740359292E0,-1.607105176E0,6.963016427E-1,-8.148061098E0,8.334177985E0
