"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.889867042E0,2.851582409E0,-2.517148863E-1,-1.044698632E-1,2.864576159E0
1.899945042E0,2.253433882E0,1.630615953E-1,-7.796268046E-2,2.260670592E0
1.910023042E0,1.762696953E0,4.104061264E-1,5.178294182E-2,1.810584218E0
1.920100042E0,1.425332490E0,4.970060214E-1,1.148720598E-1,1.513863694E0
1.930178042E0,1.200750293E0,4.167293054E-1,2.704039031E-1,1.299454828E0
1.940256042E0,1.146949477E0,3.529043153E-2,4.063086900E-1,1.217302455E0
1.950334042E0,1.158747988E0,-4.498685463E-1,5.698418632E-1,1.367405704E0
1.960412042E0,1.164032702E0,-7.688769910E-1,6.443386066E-1,1.536657476E0
1.970490042E0,1.111676148E0,-8.165880780E-1,7.523325866E-1,1.571191990E0
1.980568042E0,8.617831081E-1,-5.422912449E-1,8.538377653E-1,1.328829880E0
1.990645042E0,4.021387482E-1,-2.667571409E-1,9.537893388E-1,1.068919570E0
2.000723042E0,5.717816770E-2,1.104860634E-2,9.657156122E-1,9.674699262E-1
2.010801042E0,-2.350761956E-1,3.297670291E-1,8.441226165E-1,9.362425449E-1
2.020879042E0,-6.294966191E-1,4.058371121E-1,6.642548078E-1,1.001101496E0
2.030957042E0,-9.005922478E-1,5.709883560E-1,4.601378649E-1,1.161387513E0
2.041035042E0,-1.291339450E0,7.206963725E-1,1.929750735E-1,1.491375277E0
2.051113042E0,-1.699031299E0,9.050105502E-1,-5.786755443E-2,1.925902413E0
2.061191042E0,-2.098225390E0,9.779817550E-1,-3.988760018E-1,2.349063678E0
2.071268042E0,-2.381834645E0,1.021142393E0,-6.693816465E-1,2.676553726E0
2.081346042E0,-2.564789929E0,9.810598755E-1,-8.661240810E-1,2.879374374E0
2.091424042E0,-2.688094259E0,9.093255030E-1,-9.973116267E-1,3.007881995E0
2.101502042E0,-2.726666586E0,8.424836420E-1,-9.905475676E-1,3.020873027E0
2.111580042E0,-2.705917742E0,8.051865922E-1,-9.824341173E-1,2.989229511E0
2.121658042E0,-2.623262086E0,7.472136417E-1,-8.571265317E-1,2.859107918E0
2.131736042E0,-2.533793254E0,6.587438071E-1,-6.609014297E-1,2.700155988E0
2.141813042E0,-2.420480647E0,6.729392387E-1,-4.998328578E-1,2.561524286E0
2.151891042E0,-2.259338400E0,7.564272456E-1,-3.930686934E-1,2.414807484E0
2.161969042E0,-2.107921243E0,8.608443376E-1,-3.559714723E-1,2.304582528E0
2.172047042E0,-1.933055581E0,8.849614710E-1,-3.068624622E-1,2.148028225E0
2.182125042E0,-1.774121243E0,8.919088402E-1,-2.912486422E-1,2.006946271E0
2.192203042E0,-1.596613809E0,9.459284882E-1,-2.640240061E-1,1.874477270E0
2.202281042E0,-1.439240677E0,9.648728822E-1,-2.555049053E-1,1.751478279E0
2.212359042E0,-1.227524693E0,8.993146312E-1,-1.919069333E-1,1.533757461E0
2.222436042E0,-9.929086733E-1,8.180969520E-1,-1.558459850E-1,1.295931413E0
2.232514042E0,-7.927614051E-1,7.769844478E-1,-1.822343230E-1,1.124893251E0
2.242592042E0,-5.682675004E-1,6.856833914E-1,-8.659799471E-2,8.947563232E-1
2.252670042E0,-3.670513612E-1,5.977105701E-1,1.605981633E-2,7.015999894E-1
2.262748042E0,-1.356115490E-1,5.663221318E-1,1.969886023E-1,6.147485328E-1
2.272826042E0,8.966295898E-2,5.255088589E-1,4.844052717E-1,7.203106790E-1
2.282904042E0,5.108425802E-1,4.046504197E-1,7.006687818E-1,9.568901952E-1
2.292981042E0,1.148270363E0,2.490552802E-1,9.099160717E-1,1.486102492E0
2.303059042E0,1.687519886E0,8.326449707E-2,1.140320488E0,2.038378561E0
2.313137042E0,2.109025782E0,-7.739082277E-2,1.413201272E0,2.539904904E0
2.323215042E0,2.390278024E0,-1.789902878E-1,1.610991966E0,2.888037685E0
2.333293042E0,2.415694701E0,-2.531195337E-1,1.717451198E0,2.974775455E0
2.343371042E0,2.360797532E0,-1.549322113E-1,1.781169477E0,2.961407382E0
2.353449042E0,2.198525019E0,-9.506754041E-2,1.724615207E0,2.795862605E0
2.363527042E0,2.223504324E0,-2.739952630E-1,1.675649453E0,2.797650081E0
2.373604042E0,2.737527789E0,-7.618726113E-1,1.691540285E0,3.306934655E0
2.383682042E0,3.329882310E0,-1.425369912E0,1.795878732E0,4.042892035E0
2.393760042E0,3.630907497E0,-1.882566920E0,1.797315247E0,4.467425383E0
2.403838042E0,3.504731600E0,-1.947575094E0,1.701103991E0,4.355450278E0
2.413916042E0,2.950227860E0,-1.724042472E0,1.591095791E0,3.769317271E0
2.423994042E0,2.165570111E0,-1.173988464E0,1.454394760E0,2.860630514E0
2.434072042E0,1.258317300E0,-4.626033434E-1,1.297250986E0,1.865535955E0
2.444150042E0,3.315669483E-1,2.110695747E-1,1.064504759E0,1.134749923E0
2.454227042E0,-4.020954788E-1,7.198097885E-1,9.130696213E-1,1.230245113E0
2.464305042E0,-6.816344869E-1,1.040107106E0,6.645973085E-1,1.410013456E0
2.474383042E0,-6.653628552E-1,1.048077153E0,4.545518737E-1,1.322040413E0
2.484461042E0,-4.381207591E-1,7.662197238E-1,3.996291232E-1,9.688890034E-1
2.494539042E0,5.178937376E-2,3.970218498E-1,3.859232497E-1,5.560982315E-1
2.504617042E0,4.920507985E-1,1.200032839E-1,3.846001710E-1,6.359497370E-1
2.514695042E0,6.344918954E-1,-7.728089511E-2,5.142351347E-1,8.203597235E-1
2.524772042E0,6.618241203E-1,-3.799321926E-1,3.207098383E-1,8.277768042E-1
2.534850042E0,6.971553361E-1,-6.102949476E-1,3.182949382E-1,9.796923770E-1
2.544928042E0,5.888333273E-1,-7.597708297E-1,3.822165535E-1,1.034439894E0
2.555006042E0,2.700489771E-1,-7.193130675E-1,1.856770174E-1,7.904515759E-1
2.565084042E0,-1.564399159E-1,-4.949026318E-1,2.235142037E-2,5.195205946E-1
2.575162042E0,-5.260301381E-1,-2.875836074E-1,4.549133778E-3,5.995270904E-1
2.585240042E0,-9.353352338E-1,-1.547895393E-1,-2.146873932E-1,9.720609435E-1
2.595318042E0,-1.336999773E0,-6.407408148E-2,-4.383265811E-1,1.408475797E0
2.605395042E0,-1.672369750E0,-6.034180373E-2,-5.405331333E-1,1.758589714E0
2.615473042E0,-1.987307217E0,-1.163101825E-1,-6.267070587E-1,2.087026538E0
2.625551042E0,-2.315150658E0,-1.837247783E-1,-7.494130719E-1,2.440347786E0
2.635629042E0,-2.561917777E0,-2.173053378E-1,-8.504266459E-1,2.708111849E0
2.645707042E0,-2.694081223E0,-2.388365400E-1,-8.913296735E-1,2.847733329E0
2.655785042E0,-2.811917236E0,-2.676001632E-1,-8.622785135E-1,2.953305373E0
2.665863042E0,-2.888370166E0,-3.245020500E-1,-8.728580269E-1,3.034775928E0
2.675940042E0,-2.914493186E0,-3.910924807E-1,-8.462491027E-1,3.059961014E0
2.686018042E0,-2.863480908E0,-4.440121213E-1,-7.803853346E-1,3.000945008E0
2.696096042E0,-2.809587706E0,-4.325517248E-1,-7.809389198E-1,2.948007745E0
2.706178042E0,-2.734151022E0,-2.989223818E-1,-7.822741315E-1,2.859526048E0
2.716256042E0,-2.635621346E0,-1.889014645E-1,-8.206736737E-1,2.766891563E0
2.726334042E0,-2.477428434E0,-1.267394225E-1,-8.976636699E-1,2.638089194E0
2.736412042E0,-2.251202585E0,-1.072509451E-1,-1.005660866E0,2.467948464E0
2.746490042E0,-1.985592229E0,-6.068547383E-2,-1.134732597E0,2.287766879E0
2.756567042E0,-1.702081207E0,3.560223430E-3,-1.230723120E0,2.100421983E0
2.766645042E0,-1.418088959E0,5.615914419E-2,-1.320041678E0,1.938205401E0
2.776723042E0,-1.087092699E0,1.541108237E-1,-1.377300537E0,1.761385095E0
2.786801042E0,-7.503158820E-1,2.812093384E-1,-1.453375298E0,1.659624166E0
2.796879042E0,-4.519827533E-1,4.794572847E-1,-1.429052050E0,1.573644642E0
2.806957042E0,-1.600944257E-1,6.986450605E-1,-1.277990257E0,1.465262517E0
2.817035042E0,2.374823248E-1,9.195179307E-1,-1.139230860E0,1.483158127E0
2.827113042E0,7.356235832E-1,1.018018445E0,-1.053101227E0,1.639062477E0
2.837190042E0,1.367315832E0,9.159239396E-1,-8.878137428E-1,1.869941841E0
2.847268042E0,1.984915706E0,7.432163389E-1,-7.610230109E-1,2.251980664E0
2.857346042E0,2.498948527E0,5.246107265E-1,-5.794500080E-1,2.618343458E0
2.867424042E0,2.869427526E0,3.208044901E-1,-3.463202043E-1,2.908000607E0
2.877502042E0,3.004769518E0,2.176023763E-1,-1.036711335E-1,3.014421728E0
2.887580042E0,2.946403781E0,2.465251900E-1,1.054226670E-1,2.958578011E0
2.897658042E0,2.797093375E0,2.897486852E-1,2.555513906E-1,2.823648732E0
2.907735042E0,2.719341779E0,3.592022051E-1,3.503710091E-1,2.765249678E0
