"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.819498083E0,3.825370102E0,-2.043742204E0,-2.575154704E-1,4.344727014E0
2.829525083E0,4.035761692E0,-2.267305816E0,-6.895317364E-1,4.680117746E0
2.839551083E0,4.224482331E0,-2.436912493E0,-1.033019403E0,4.985170263E0
2.849578083E0,4.271386941E0,-2.417097448E0,-1.198252362E0,5.052020902E0
2.859605083E0,4.188191587E0,-2.423972604E0,-1.272790474E0,5.003657417E0
2.869631083E0,4.024481828E0,-2.405419389E0,-1.090850705E0,4.813777278E0
2.879658083E0,3.478481694E0,-2.386743967E0,-8.144032659E-1,4.296467659E0
2.889684083E0,2.828486491E0,-2.289614114E0,-3.838131358E-1,3.659232316E0
2.899711083E0,2.283462258E0,-2.230592903E0,7.941834480E-3,3.192147813E0
2.909738083E0,1.852416630E0,-2.316702510E0,1.288036358E-1,2.969031536E0
2.919764083E0,1.566233431E0,-2.447921045E0,7.392459333E-2,2.907037917E0
2.929791083E0,1.341806769E0,-2.528019714E0,-1.076858318E-1,2.864074949E0
2.939817083E0,1.129989043E0,-2.443126913E0,-2.933992481E-1,2.707734749E0
2.949844083E0,8.431883776E-1,-2.220614630E0,-3.890174501E-1,2.406954622E0
2.959871083E0,3.576162940E-1,-1.945369232E0,-3.623700804E-1,2.010886108E0
2.969897083E0,-1.701703477E-1,-1.690555760E0,-2.426350375E-1,1.716335773E0
2.979924083E0,-7.772686225E-1,-1.354337352E0,-1.292702436E-1,1.566871715E0
2.989950083E0,-1.351427193E0,-9.349832314E-1,-1.558282971E-1,1.650706382E0
2.999977083E0,-1.611071634E0,-4.025790435E-1,-1.990881912E-1,1.672500465E0
3.010004083E0,-1.569599088E0,9.663400948E-2,-2.135077174E-1,1.586998731E0
3.020030083E0,-1.537463375E0,4.170871550E-1,-1.717030491E-1,1.602260048E0
3.030057083E0,-1.817733285E0,5.285485339E-1,-2.358206923E-1,1.907650190E0
3.040084083E0,-2.426417910E0,4.596847057E-1,-4.016067977E-1,2.502019569E0
3.050110083E0,-3.288113310E0,3.713128120E-1,-5.897367221E-1,3.361153335E0
3.060137083E0,-4.204781892E0,3.941245544E-1,-7.694076258E-1,4.292727923E0
3.070163083E0,-4.935583277E0,4.664440870E-1,-9.287389898E-1,5.043818839E0
3.080190083E0,-5.134608464E0,4.574838138E-1,-9.775785895E-1,5.246823365E0
3.090217083E0,-4.778042330E0,2.728246504E-1,-9.814786823E-1,4.885429582E0
3.100243083E0,-4.186660202E0,1.804181778E-1,-1.072273224E0,4.325557100E0
3.110270083E0,-3.658459577E0,6.211000174E-1,-1.211110535E0,3.903444689E0
3.120296083E0,-3.593271893E0,1.728997695E0,-5.794514698E-1,4.029491275E0
3.130323083E0,-3.553533046E0,2.434015782E0,1.018596515E0,4.426010483E0
3.140349708E0,-2.765116122E0,1.458966844E0,2.242487748E0,3.847493044E0
3.150375708E0,-5.746655238E-1,-1.138160527E-2,2.491191026E0,2.556638952E0
3.160402708E0,1.703479861E0,3.203186595E-1,2.523489876E0,3.061445546E0
3.170428708E0,2.582569558E0,2.170381785E0,2.504809191E0,4.201701048E0
