"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.726757042E0,-8.974014223E-2,-4.911374635E0,7.392424250E-1,4.967507771E0
1.736783042E0,2.140072158E-1,-4.244804914E0,1.588742287E0,4.537429878E0
1.746810042E0,6.648947856E-1,-3.342351497E0,1.313554777E0,3.652235584E0
1.756836042E0,9.674373248E-1,-2.528553565E0,2.354240318E-1,2.717525084E0
1.766863042E0,8.001207107E-1,-1.914161473E0,-5.245082541E-1,2.139933692E0
1.776890042E0,1.537303162E-1,-1.313815563E0,-1.711246133E-1,1.333802075E0
1.786916042E0,-4.582942379E-1,-7.859710336E-1,5.392935236E-1,1.057649081E0
1.796943042E0,-4.393580300E-1,-5.246145272E-1,8.103853516E-1,1.060650885E0
1.806970042E0,4.025252491E-1,-1.014579624E-1,6.224242656E-1,7.481525651E-1
1.816996042E0,1.214787118E0,4.826081300E-1,8.328491847E-1,1.549921325E0
1.827023042E0,1.845589128E0,9.373648024E-1,8.256220262E-1,2.228565398E0
1.837049042E0,1.755222749E0,1.082733600E0,1.088852273E0,2.332105963E0
1.847076042E0,1.105186031E0,1.321332743E0,3.786414197E-1,1.763724952E0
1.857103042E0,4.843725273E-1,1.538460910E0,-4.792051966E-1,1.682592149E0
1.867129042E0,-2.749626848E-1,2.084406080E0,-7.320936191E-1,2.226278117E0
1.877156042E0,-7.686612287E-1,2.663870414E0,-4.068537967E-1,2.802244757E0
1.887183042E0,-1.125150180E0,3.060247316E0,-7.490020126E-2,3.261393353E0
1.897209042E0,-1.321611071E0,3.431388804E0,-4.455763976E-1,3.704000982E0
1.907236042E0,-1.373162170E0,3.749724673E0,-7.990911622E-1,4.072414045E0
1.917262042E0,-1.284802263E0,4.001723295E0,-5.953741689E-1,4.244876511E0
1.927289042E0,-1.485071154E0,4.341076981E0,-9.079031678E-1,4.677036866E0
1.937316042E0,-1.872612620E0,4.673475988E0,-1.198674531E0,5.175410753E0
1.947342042E0,-2.225852273E0,4.966102819E0,-1.000183633E0,5.533259695E0
1.957369042E0,-2.562420930E0,5.329498501E0,-9.041982257E-1,5.982234509E0
1.967396042E0,-2.718348922E0,5.983161077E0,-1.248019330E0,6.689184524E0
1.977422042E0,-2.601633235E0,6.861438596E0,-1.728659141E0,7.538971914E0
1.987449042E0,-2.516604487E0,7.780773509E0,-1.958104907E0,8.408799520E0
